//X Y Z Roughness_(0.15893) R G B
16.12930489 -9.46180534 1.29304326 0.014883 0 74 180
5.27669048 12.78616047 0.32501721 0.027634 0 136 118
6.53760624 12.52368259 0.38331735 0.000250 0 0 255
7.92558002 7.64477062 0.42812181 0.006502 0 29 225
8.33590412 7.20263100 0.38023961 0.023928 0 118 136
8.07807541 11.61806870 0.35404348 0.017221 0 85 169
24.15985489 16.44762039 -0.82208800 0.005325 0 23 231
8.71595192 11.68442822 0.39103711 0.051013 0 253 1
43.25162506 15.91004181 -1.59925914 0.040384 0 202 52
8.77064800 1.72774315 1.34391522 0.056728 28 255 0
9.35168839 1.66819382 1.32016695 0.067499 82 255 0
20.12703896 16.33197021 0.09473109 0.021101 0 103 151
16.26149940 -9.39314461 1.44538140 0.041107 0 205 49
19.19576073 3.60184860 0.90294909 0.034509 0 172 82
19.19046593 -32.15969849 2.58112669 0.012756 0 62 192
1.53499126 24.86124992 -0.82838058 0.042785 0 214 40
1.24500465 26.32843018 -1.00889230 0.052954 10 255 0
18.20528412 9.53647137 -0.33276320 0.026258 0 130 124
30.40564346 15.94035530 -1.21692443 0.032257 0 160 94
5.16203117 12.41690636 0.42252111 0.043110 0 214 40
5.35522842 12.16160965 0.41326070 0.004197 0 20 234
17.91304016 9.74730110 -0.26568770 0.061249 52 255 0
7.54147243 7.65734100 0.62955582 0.010513 0 50 204
17.23288345 -7.46023369 0.65143001 0.016676 0 83 171
31.68129349 -1.03119278 -0.22221446 0.030972 0 154 100
18.57167816 3.55562782 0.51417327 0.061888 55 255 0
19.08126831 3.72189140 0.49180126 0.053571 13 255 0
9.15640450 1.67877007 1.53464794 0.011496 0 56 198
6.18703556 13.80000687 0.18302345 0.005909 0 26 228
5.57531071 12.14948940 0.42682195 0.006440 0 29 225
7.47346497 7.47982121 0.50275564 0.046048 0 229 25
8.38688087 7.06742954 0.46144485 0.002780 0 11 243
17.89793968 9.79168701 -0.32353330 0.018672 0 91 163
8.31439304 7.61991119 0.53073800 0.029693 0 148 106
25.96212387 10.84145737 -0.42354441 0.036829 0 184 70
9.31025124 1.73203087 1.24079871 0.013618 0 65 189
35.76128387 12.57697868 -0.75002432 0.057558 31 255 0
18.98139954 3.72894669 0.80949414 0.017963 0 88 166
22.51338768 -5.49403572 0.75932670 0.045689 0 226 28
8.08775806 14.88155079 0.14432788 0.005850 0 26 228
5.44258022 12.40742874 0.40408707 0.041357 0 205 49
5.65168571 12.13642406 0.39515781 0.047980 0 238 16
21.09556389 7.44114399 -0.45771837 0.009748 0 47 207
7.76596260 7.75381184 0.53913546 0.056502 28 255 0
8.30767155 7.57814121 0.53286362 0.024999 0 124 130
21.78619003 10.50600910 -0.41981292 0.001706 0 5 249
34.12298584 12.69610500 -0.95510459 0.007845 0 38 216
19.03781700 3.83102036 0.29564118 0.025921 0 127 127
25.32484055 5.50178242 -0.15184021 0.037945 0 187 67
32.74299240 4.31602669 -0.47543716 0.036131 0 178 76
8.83173752 1.84191513 1.22374487 0.023071 0 112 142
1.55970001 24.87433434 -0.84335995 0.044974 0 223 31
4.96500015 12.24161243 0.46666455 0.042089 0 208 46
6.00110817 13.75941277 0.23985791 0.013520 0 65 189
8.03064537 12.38171959 0.37241912 0.014891 0 74 180
8.80289364 11.73593521 0.37457633 0.063300 61 255 0
8.96302605 11.39607239 0.34194160 0.046211 0 229 25
7.63522816 7.80791187 0.73774409 0.037820 0 187 67
9.48481178 2.77947044 0.77737677 0.056369 25 255 0
12.18417549 -2.91526985 0.84406364 0.069188 91 255 0
26.73388290 17.07426453 -1.01568317 0.049841 0 247 7
30.11859131 15.95769978 -1.23115635 0.012398 0 59 195
8.88201714 1.72841454 1.37060261 0.015047 0 74 180
9.44639015 1.65620422 1.34454608 0.018302 0 88 166
27.11071396 16.88571167 -0.76213431 0.038260 0 190 64
33.70792389 12.56651306 -0.99985981 0.007085 0 32 222
31.40497971 -1.08531761 -0.26734066 0.067432 82 255 0
18.98937798 3.51031303 0.85765982 0.064306 67 255 0
35.23536682 11.73869133 -0.61499381 0.066656 79 255 0
36.22097015 12.84293175 -0.78859019 0.052242 7 255 0
4.98959637 12.45088768 0.29077864 0.035115 0 175 79
8.78850555 11.75095177 0.25867033 0.056345 25 255 0
9.05934715 11.52404976 0.26200724 0.039213 0 196 58
10.55170250 -12.49588776 1.29541087 nan 204 204 204
7.66619492 7.73512745 0.61921966 0.055278 22 255 0
6.81323910 12.55193520 0.52535701 0.089720 195 255 0
12.36078644 -2.97886658 0.83003569 0.057064 31 255 0
18.90365219 3.70262146 0.41410923 0.036530 0 181 73
25.05140495 5.53778172 -0.12946606 nan 204 204 204
8.87303829 1.73506737 1.29920721 0.030522 0 151 103
9.51813030 1.67681313 1.28176498 nan 204 204 204
34.72693634 13.04099083 -0.92881894 0.053894 13 255 0
19.06398010 3.54602814 0.93776941 0.039482 0 196 58
19.42845154 3.72912502 0.92087626 nan 204 204 204
5.06761837 11.33186913 0.75251210 0.001188 0 5 249
7.65628052 7.79558182 0.72616971 0.029885 0 148 106
9.09504128 11.51193428 0.31767154 0.067953 85 255 0
19.08849716 3.79447651 0.13619447 0.006299 0 29 225
29.66937447 16.10069656 -1.16907144 0.029449 0 145 109
12.11131001 -2.88380051 1.12458479 0.038552 0 190 64
28.84931755 6.17368889 -0.40512133 0.024890 0 121 133
26.60851479 -0.04660988 0.18144798 0.033594 0 166 88
9.45207977 1.64185143 1.47627747 nan 204 204 204
18.77265549 3.66134262 0.68187213 nan 204 204 204
43.46889114 15.62572098 -1.51967692 0.023229 0 115 139
6.58589745 5.42535686 0.51142609 0.052546 7 255 0
8.16115379 8.09398460 0.32248664 0.033343 0 166 88
8.62950134 7.95276833 0.34906137 0.000965 0 2 252
5.22366524 12.43018723 0.28925347 0.028133 0 139 115
9.10172081 11.40854263 0.31640935 0.075586 124 255 0
9.38479137 1.62352180 0.90908790 0.021651 0 106 148
5.10685158 11.32252884 0.75638533 0.003494 0 14 240
22.60222244 -4.83129883 0.45151997 nan 204 204 204
25.31665421 -3.49392319 0.26521826 0.058278 37 255 0
9.26742077 1.64140892 1.57462347 0.055685 22 255 0
18.61717033 3.50619125 0.80757594 nan 204 204 204
35.16146088 11.59901810 -0.70380378 0.040220 0 199 55
36.15587616 10.54445839 -0.87636113 0.001539 0 5 249
35.97373199 13.14323711 -0.88298154 0.003684 0 17 237
43.63938141 15.58785915 -1.52212691 0.039009 0 193 61
47.25940704 -9.34410667 -0.21995306 0.038883 0 193 61
48.16906738 -5.79810715 -0.39678836 0.049051 0 244 10
6.17139435 13.77835274 0.16922092 0.019431 0 94 160
30.24059868 16.02194214 -1.28123212 0.016916 0 83 171
7.61420727 7.63226414 0.50473630 0.052657 7 255 0
11.72968960 -2.92831993 0.99635196 0.050218 0 250 4
23.72075272 -4.05828094 0.31198812 0.031396 0 154 100
8.08426952 12.38722515 0.41585517 0.090678 198 255 0
19.47687531 3.61388111 0.22357607 0.027205 0 133 121
34.94653702 13.24030495 -0.99622464 0.066135 76 255 0
25.22899628 -2.39985466 0.30229020 0.024488 0 121 133
39.73418045 18.01958847 -1.41208434 0.013893 0 68 186
9.29863453 1.57885742 1.30979466 0.060512 46 255 0
19.00593948 2.92958260 0.67401838 nan 204 204 204
13.36347389 -23.66213036 2.30269623 0.025809 0 127 127
48.13714981 -9.83706665 -0.21445751 0.018210 0 88 166
12.14957809 -3.18438148 0.92712939 0.048075 0 241 13
8.30559444 7.07460499 0.34552550 0.019975 0 97 157
8.40470409 7.82753658 0.41061199 0.003053 0 14 240
8.84714890 11.72208881 0.21402836 0.025857 0 127 127
9.01501751 11.43243790 0.23069811 0.020578 0 100 154
21.67088890 4.35969639 -0.22416735 0.033990 0 169 85
22.19951439 4.64782238 -0.22810984 0.064144 67 255 0
22.86582565 4.80986214 -0.28015566 0.029863 0 148 106
24.21457863 5.60300350 -0.33481097 0.016369 0 80 174
19.12060165 3.64905262 0.32089734 0.062161 55 255 0
4.98177147 11.71938229 0.65330625 0.024053 0 118 136
35.38705444 8.38296700 -0.83643413 0.012340 0 59 195
31.57876205 12.20061302 -0.98541951 0.033211 0 163 91
31.73135185 12.98321342 -1.02497816 0.012168 0 59 195
18.91963196 3.05501461 0.73898685 0.072341 106 255 0
45.87444305 3.95230103 -0.92724156 0.026520 0 130 124
35.46968842 21.16393280 -1.54417372 0.003492 0 14 240
42.31332397 28.69064713 -2.18705034 0.111287 255 206 0
9.05208015 -5.59252930 0.60159111 0.004812 0 23 231
9.74225903 -5.38574028 0.63524389 0.069281 91 255 0
31.26727104 3.61277390 -0.31850863 0.016598 0 80 174
18.73149681 3.52639771 0.40519571 0.040938 0 202 52
19.29839325 3.63879013 0.41525066 nan 204 204 204
8.47114372 6.99287510 0.59239054 0.020045 0 97 157
29.10240173 2.59652805 -0.07036710 0.063676 64 255 0
32.33330917 5.48601913 -0.38066459 0.024359 0 121 133
33.51070404 12.14371586 -0.95024490 0.024277 0 118 136
36.10197830 14.54415894 -1.13481617 0.033756 0 166 88
6.19001675 5.29954910 0.92825782 0.007783 0 38 216
19.05201149 3.83835030 0.44847000 0.021025 0 103 151
37.96903229 14.67819405 -0.95286846 0.009392 0 44 210
14.68417168 28.78058815 -0.96544456 0.030222 0 148 106
19.17749977 3.67090988 0.89243865 0.024920 0 121 133
18.93994713 3.92308521 0.92496181 0.060575 49 255 0
14.51723289 28.21322632 -0.82983327 0.020347 0 100 154
62.61340332 25.51985168 -2.31733465 0.048714 0 244 10
12.17085075 -3.11602402 0.58267856 0.040792 0 202 52
11.57817841 -2.93961716 0.56939244 0.039536 0 196 58
43.53903198 15.55065536 -1.59795666 0.017900 0 88 166
43.46806335 16.08869743 -1.62021017 0.003323 0 14 240
27.29430008 2.97965908 -0.18037629 0.059233 40 255 0
32.80956268 11.31459427 -0.81790423 0.009462 0 44 210
26.58773994 1.00075626 0.19440818 0.048006 0 238 16
19.21127701 3.58443737 0.32865429 0.049224 0 244 10
32.61406326 12.13320351 -0.73432827 0.026319 0 130 124
34.91716385 13.07612514 -0.86809182 0.007968 0 38 216
19.25115967 3.52590466 0.79886842 0.014622 0 71 183
18.93195724 3.98470497 0.84915972 nan 204 204 204
41.67590332 -3.25036621 -0.48901606 0.045700 0 229 25
45.67067719 3.98064518 -0.87489510 0.008705 0 41 213
30.60401154 5.01439285 -0.45896459 0.050276 0 250 4
28.97133446 6.30647182 -0.47092271 0.048159 0 241 13
34.15523148 12.66850567 -1.00864100 0.024191 0 118 136
34.30758286 13.45455170 -1.03489232 0.044526 0 223 31
43.44042969 15.61117554 -1.52957940 0.030224 0 148 106
43.59939575 16.11189651 -1.58579397 0.015713 0 77 177
19.29236031 3.93479538 0.17004180 0.020631 0 100 154
33.38228607 12.14674854 -0.80929971 0.046209 0 229 25
33.67564774 12.41606712 -0.88043332 0.069215 91 255 0
34.07588959 13.17838478 -0.97215295 0.013788 0 68 186
36.23130417 14.64358234 -1.10021520 0.041986 0 208 46
36.03016663 19.08210754 -1.31857276 0.010868 0 53 201
37.50415802 14.78614998 -0.89261198 0.056502 28 255 0
12.22477531 -3.30146408 1.08321273 0.017192 0 83 171
11.72560501 -2.90147781 1.09071827 0.068942 91 255 0
18.83871841 3.83796692 0.62460232 nan 204 204 204
19.38957024 3.92767620 0.64720011 0.012251 0 59 195
18.95379066 3.89350128 1.11112905 0.054003 16 255 0
23.74524689 -4.13342094 0.32980442 0.025605 0 127 127
23.21113777 2.50580788 -0.01918101 0.057142 31 255 0
43.92953491 16.06167221 -1.59106827 0.001921 0 8 246
26.13699341 1.15022087 0.16408348 0.024857 0 121 133
45.67014313 4.02001381 -0.83457184 0.012231 0 59 195
36.25216675 10.63219833 -0.96047974 0.017851 0 88 166
34.77163696 12.90201187 -0.95679426 0.022110 0 109 145
36.34161758 12.86530781 -0.93293667 0.021133 0 103 151
43.69591522 15.64821720 -1.52192140 0.025843 0 127 127
12.28336811 -3.17283821 1.19072056 0.072325 106 255 0
11.78535938 -2.92191124 1.19014430 0.062287 55 255 0
36.56017685 15.36898422 -1.03272510 0.025389 0 124 130
19.42897034 3.85892963 0.67960596 0.006497 0 29 225
14.02650452 26.99470901 -0.65127373 0.073979 115 255 0
19.16899109 4.09873390 0.70208383 0.022063 0 109 145
19.15242767 3.90976906 1.16186011 0.029921 0 148 106
23.58283234 -4.66681671 0.38680995 0.016049 0 80 174
28.71955872 2.44289494 -0.24132180 0.018044 0 88 166
32.81301498 4.36845112 -0.48632169 0.027500 0 136 118
31.04114532 6.27646351 -0.39591312 0.006454 0 29 225
51.44657135 17.67017365 -1.89374757 0.004989 0 23 231
34.75743484 29.95009995 -2.05789065 0.022116 0 109 145
33.91796875 30.47906113 -2.05327630 0.007584 0 35 219
19.28269958 3.98534203 0.18849158 0.044116 0 220 34
35.57240295 11.87579823 -0.82587981 0.033188 0 163 91
35.95312881 13.23766994 -0.89588499 0.018344 0 88 166
12.24700451 -3.16428566 1.17843843 0.043528 0 217 37
14.56682587 27.33506012 -0.83618617 0.023096 0 112 142
19.05380249 3.94766712 0.67011857 0.054965 19 255 0
18.98870277 3.92849064 1.16303420 0.020652 0 100 154
25.31290817 -12.90178871 0.61052525 0.057796 34 255 0
22.90157700 -4.72999573 0.41397953 0.033691 0 166 88
23.65767097 -4.66482544 0.40479755 0.002905 0 11 243
36.73786926 11.89315796 -0.92466140 0.051046 1 255 0
39.21958542 14.79868603 -1.15266919 0.020637 0 100 154
37.60231400 17.53558731 -1.30940819 0.038870 0 193 61
51.47329712 17.79208755 -1.87709689 0.021012 0 103 151
44.61977386 21.73312950 -1.78448987 0.017702 0 85 169
36.25510788 12.69496727 -0.75484324 0.020743 0 100 154
36.65358734 15.55474091 -0.88675666 0.044020 0 220 34
19.17761421 4.12511158 0.66400969 0.028844 0 142 112
62.64821625 25.32982254 -1.62373900 0.042503 0 211 43
20.44688988 0.44636726 0.39155471 0.020447 0 100 154
38.43369293 15.44660187 -1.09215164 0.011530 0 56 198
19.22270203 4.06502438 0.71007001 0.030154 0 148 106
43.92068481 24.49912834 -1.84245801 0.014522 0 71 183
34.22694397 -16.65028381 0.53468180 0.062101 55 255 0
28.35818291 2.71265602 -0.25984097 0.046601 0 232 22
43.87512970 16.00208092 -1.60730863 0.020335 0 100 154
43.78815460 15.62845325 -1.55959630 0.041862 0 208 46
44.56929016 21.64957428 -1.77377701 0.042549 0 211 43
37.70738983 23.97739220 -1.70204973 0.035641 0 178 76
11.91247177 -2.94035149 1.10351205 0.013244 0 65 189
19.21215439 2.82884884 0.43718898 0.023805 0 118 136
19.34243774 3.70391941 0.52270889 0.002637 0 11 243
18.95610428 3.99372578 0.51221848 0.033159 0 163 91
19.19493103 3.89412880 1.07503951 0.037468 0 187 67
35.66439438 -18.07654190 0.49437046 0.036726 0 181 73
31.37535667 -1.34672356 -0.16407788 0.043601 0 217 37
39.00504303 19.52770615 -1.53910863 0.024409 0 121 133
26.35720253 2.94416142 -0.14548075 0.028442 0 139 115
33.30863953 5.11246681 -0.53118789 0.022854 0 112 142
32.32081223 5.50639534 -0.37580502 0.035619 0 178 76
44.08268356 24.40310860 -1.82533228 0.016058 0 80 174
23.74377060 -4.13569069 0.38198197 0.037699 0 187 67
26.01349258 1.23133564 0.17549133 0.055652 22 255 0
26.58433151 1.06811523 0.16418791 0.051538 1 255 0
19.29129410 3.75976372 0.08402789 nan 204 204 204
29.12682915 3.34921074 -0.09646642 0.003559 0 14 240
31.28731346 3.47351837 -0.16120422 0.021795 0 106 148
12.24398422 -3.14537048 0.90205419 0.036810 0 184 70
19.41593170 3.94921589 0.66174805 0.032362 0 160 94
62.71507263 25.36199188 -1.37320578 0.005005 0 23 231
33.73040009 -9.43094444 0.23477566 0.016457 0 80 174
39.66629791 18.21549225 -1.44514036 0.032175 0 160 94
27.52557373 3.18305016 -0.02124596 0.016983 0 83 171
18.41071701 3.69738007 0.32917130 0.011237 0 53 201
19.48446083 3.87187672 0.38014197 nan 204 204 204
36.41756058 12.75069046 -0.72602105 0.037628 0 187 67
36.41531754 12.98511410 -0.70755720 0.049219 0 244 10
46.06863403 31.83335304 -2.08129764 0.009155 0 44 210
16.94927025 -9.76882553 1.66527820 0.004860 0 23 231
19.28421402 3.82038593 0.95089388 0.033290 0 166 88
19.00784683 4.10930252 0.94990659 nan 204 204 204
62.66807175 25.53996658 -1.04253435 0.010780 0 53 201
20.20054626 -32.13368988 2.41774821 0.004053 0 17 237
22.86782074 4.89135170 -0.29372609 0.028955 0 142 112
43.52935028 15.53909397 -1.59787011 0.029177 0 145 109
43.46393967 16.10432625 -1.61669755 0.008379 0 41 213
45.52309418 3.92838192 -0.81461477 0.066027 76 255 0
40.01214981 7.79055405 -0.89003754 0.016823 0 83 171
38.41701508 11.61807537 -1.00666475 0.031990 0 157 97
62.64543915 25.32919121 -2.38308191 0.028976 0 142 112
45.50289917 0.44591141 -0.66970253 0.054165 16 255 0
31.36100388 3.64538193 -0.28214383 0.006024 0 29 225
29.36450386 7.71851730 -0.43108988 0.031715 0 157 97
51.45783234 17.73900986 -1.86889529 0.024996 0 124 130
43.36046600 24.14675331 -1.79032922 0.014186 0 68 186
20.11898041 -32.09181976 2.29740810 0.033668 0 166 88
31.86985588 -1.10459709 -0.28695464 0.009224 0 44 210
39.42265320 8.57759666 -1.12216163 0.020940 0 103 151
38.22279739 0.61852169 -0.53672075 0.054693 19 255 0
25.51761246 5.42074394 -0.21227407 0.037275 0 184 70
30.54541588 5.72546101 -0.39192414 0.029536 0 145 109
29.38554001 7.71348953 -0.45865726 0.017818 0 88 166
43.62175369 15.57886124 -1.52268720 0.040216 0 199 55
43.76614380 16.08203125 -1.59018469 0.043107 0 214 40
51.63241577 17.39378548 -1.87467694 0.027366 0 136 118
51.49110794 17.95956612 -1.89086747 0.069050 91 255 0
49.17578888 25.24806595 -2.22675490 0.015217 0 74 180
43.85165024 24.63092041 -1.82950044 0.015034 0 74 180
31.32321358 -1.30238914 -0.26578093 0.031008 0 154 100
19.99078178 -32.05808640 2.25873232 0.022285 0 109 145
26.28062248 4.33714104 -0.41384339 0.024498 0 121 133
30.52794838 5.78110504 -0.43355632 0.025416 0 124 130
30.98734474 6.06886578 -0.37179470 0.007870 0 38 216
30.90735245 7.81942081 -0.44250107 0.058771 40 255 0
41.50189209 21.43892097 -1.64246225 0.007317 0 35 219
44.63228607 21.79948807 -1.67483711 0.035720 0 178 76
43.41563797 23.18288422 -1.66639614 0.006510 0 29 225
43.29096222 24.13597107 -1.82357121 0.005390 0 26 228
45.97108459 24.44682312 -1.87121010 0.069040 91 255 0
63.24137115 25.77575493 4.47453547 0.008411 0 41 213
35.12243652 -18.23198128 0.54929817 0.063391 61 255 0
31.34348679 -1.31773567 -0.21385074 0.035721 0 178 76
48.18331909 -10.03226471 -0.12502038 0.043378 0 217 37
45.79310226 3.73210907 -0.92201006 0.039089 0 193 61
46.27735901 3.94209480 -0.98262894 0.009554 0 47 207
61.50415421 24.68313599 -2.85679436 0.034660 0 172 82
46.28504181 31.06793976 -2.42439508 0.003866 0 17 237
62.68358612 25.49851990 0.94454551 0.077942 136 255 0
62.71033859 25.44694138 1.94691718 0.080658 148 255 0
61.39286804 24.67728806 -2.86369514 0.043362 0 217 37
45.76676559 3.62983990 -0.92120504 0.047426 0 235 19
46.23888397 3.99146461 -0.95290685 0.050301 0 250 4
31.38034821 -1.29474640 -0.24562907 0.016100 0 80 174
31.84987259 -1.04040146 -0.21151555 0.061119 49 255 0
51.63877869 17.34494209 -1.89638996 0.022130 0 109 145
51.32255173 17.67687035 -1.85950279 0.040533 0 202 52
51.37398529 17.99140930 -1.89970541 0.057144 31 255 0
26.22431946 3.07046795 -0.24557710 0.018488 0 91 163
23.78965378 0.28005791 0.13181257 0.045667 0 226 28
44.63906479 21.70130730 -1.78195739 0.036694 0 181 73
42.60903168 22.44262123 -1.51764989 0.069908 94 255 0
45.79820251 31.72417068 -2.13272357 0.039761 0 199 55
35.19222260 -18.17195892 0.57580519 0.053587 13 255 0
45.21187210 -0.23381996 -0.51283574 0.056663 28 255 0
49.22899628 25.27783394 -2.20216942 0.031897 0 157 97
25.83457184 -13.18271446 0.57320523 0.066515 79 255 0
26.17327881 1.78385830 0.10269439 0.094056 216 255 0
17.27367783 -9.76459312 1.46573472 0.043188 0 214 40
46.02343750 3.64978123 -0.90535355 0.001961 0 8 246
46.32559967 3.82960033 -0.92550206 0.043230 0 214 40
19.90938759 -31.83475685 2.17922950 0.018342 0 88 166
34.27757645 -0.83445740 -0.25904238 0.003407 0 14 240
45.52005768 3.95797729 -0.80997181 0.029527 0 145 109
49.26659012 25.23399925 -2.25641799 0.035718 0 178 76
31.32833481 8.07852936 -0.48467016 0.034130 0 169 85
58.98694611 19.48915863 -1.99169850 0.016476 0 80 174
49.35337830 28.36926270 -2.31594443 0.049940 0 250 4
15.38319778 -22.47853661 2.06278777 0.001782 0 8 246
62.60768127 25.36666107 -2.18620992 0.004204 0 20 234
50.20911026 -21.68398857 1.28653693 0.021046 0 103 151
31.36849022 -1.27782822 -0.26610184 0.025637 0 127 127
31.87273407 -1.13871193 -0.24055862 0.026327 0 130 124
48.17124557 -5.73577309 -0.40454042 0.035703 0 178 76
40.22257614 5.03736210 -0.92029643 0.054470 16 255 0
61.68412781 24.33876038 -2.94202733 0.014280 0 71 183
61.40659332 24.85104179 -2.95742154 0.042036 0 208 46
29.18879318 2.50863457 -0.11443138 0.043888 0 217 37
55.33708572 8.87529755 -1.49250269 0.015290 0 74 180
51.49559784 17.35026932 -1.91862273 0.022591 0 112 142
51.23810959 17.64919472 -1.87799382 0.067175 82 255 0
50.05318451 8.21541023 -1.04606891 0.007114 0 32 222
49.27954865 25.25645065 -2.22437119 0.058867 40 255 0
48.83109665 25.51609421 -2.19922233 0.052296 7 255 0
49.49721527 27.92159271 -2.27215481 0.060966 49 255 0
59.02298737 19.47558212 -2.03175902 0.002678 0 11 243
62.60614395 25.37285614 -2.32378674 0.000374 0 0 255
63.38055420 25.69820786 5.55822563 0.004578 0 20 234
58.88356018 19.55347252 -2.53931642 0.038018 0 190 64
48.00522232 6.87156868 -1.08181119 0.024171 0 118 136
64.81246185 30.61518478 -3.02000284 0.042782 0 214 40
62.58859253 25.43930054 -2.21967578 0.000198 0 0 255
